"id";"description";"TAR"
"1035105096527913";"Ihr seit einfach Spitze";"group"
"1035130733192016";"Ich glaube dass ihr hier mutiger seid als wir im Westen . Wir werden seit Jahren von rotgrün regiert und ein Teil der Leute lassen sich manipulieren oder interessieren sich nicht für Politik . Außerdem ist Presse und Fernsehen gleichgeschaltet und es wird gegen Pegida gehetzt . Ist hier eine Demo von Euch kommen gleich Hunderte angeb . Gegendemonstranten mit solchen Plakaten wie Deutschland Maul . Das sagt alles .";"group"
"1035606129811143";"macht weiter unser wiederstand mus gehört werden .";"group"
"1035397626498660";"und ab zum KölnerHauptbahnhof da was zu tun .";"public"
"1035498646488558";"macht mal was sinnvolles und kämpft für unsere Sache";"public"
"1035565826481840";"Grüße an Dresden und weiter so schade das es so etwas nur bei euch im Osten gibt .";"group"
"1035397799831976";"Super . Sehr stark . Wer ist denn eigentlich die Sängerin .";"public"
"1035140229857733";"Danke Dresden grüße aus Dietzenbach";"group"
"1035544743150615";"In Köln gehts ab und Ihr kommt immer nur mit Dresden . Anscheinend wird der Osten immer nur für sich denken .";"group"
"1035628929808863";"Rock ’n ’ Roll .";"public"
"1036344533070636";"Sorry . ich will echt keine meinugen unterdrücken . aber es kann nicht sein das jemand der nichtmal in deutschland lebt die zeit solche hass und hetzreden bringt D Das is auch echt nich böse gemeint . aber Fakten gehen nun mal über Meinugen . Patriotismus hin oder her . Jeder Mensch hat das recht auf leben und es sollte jeden in Deuschland völlig egal sein nur einen Bruchteil seines Guthabens für Menschen in Not zu investieren um auch ihnen ein Leben zu ermöglichen . Würde gern mal paar Hartzer in Lybien Afghanistan oder im irak sehen xD";"public"
"1035138106524612";"Leute stehen heute vor dem Dom nach den SilvesterVorfall .";"public"
"1035101093194980";"Wir müssen alle GEMEINSAM diesen Wahnsinn bekämpfen .";"public"
"1038624842842605";"Ja vll hab ich den Ausländer Bonus .";"public"
"1035153503189739";"War mit dem Herzen bei euch . Mußte mich heute um meine Eltern kümmern . Bis demnächst .";"group"
"1038622009509555";"";"public"
"1035180843187005";"Hab gerade festgestellt daß es sich besser singen läßt wenn man die beiden Zeiler vertauscht . p";"public"
"1035135299858226";"DANKE PEGIDA . Ihr steht auch für uns dort draußen .";"group"
"1035102369861519";"Da stehen sie die Patrioten . Danke Dresden . Lasst euch nicht entmutigen .";"group"
"1035641639807592";"Wegner";"individual"
"1035162659855490";"Stimmt das könnten auch lauter Sonderschüler sein .";"public"
"1038974089474347";"Stefan Eder lies dos";"individual"
"1038923519479404";"Deutschland hat die Grenzen für diese Menschen aus Nordafrika da offensichtlich kein Asylrecht besteht . bereits dicht gemacht Kann das wahr sein .";"public"
"1035143016524121";"Dann organisiere was bei dir in der Gegend Menschenskind . Wie mich Kommentare aufregen . Mensch Leute wir müssen in Massen überall in Deutschland friedlich auf die Straßen nicht nur in Dresden . Pegida in Dresden wird euch das Demonstrieren für unser Land nicht abnehmen . Jeder muß mit ran überall . Bitte dies als Kritik nehmen ist nicht böse gemeint .";"public"
"1035124343192655";"Es muss was passieren aber was . Wie will man was ändern . Was muss passieren . Da gibt es bestimmt einige Möglichkeiten aber am Ende ist die Zukunft UNSERER Kinder gefährdet . Ich halte nichts von der Religion und denke dass man heutzutage keine Religion braucht um ein Mensch zu sein . Früher waren es Gesetze und eventuell notwendig . Ich muss aber nicht gläubig sein um zu wissen dass oder eine Straftat und nicht akzeptabel ist .";"public"
"1035102176528205";"Völker der Welt ihr Völker der Welt schaut auf diese Stadt";"public"
"1035119489859807";"Der Wahnsinn .";"public"
"1035139989857757";"Einfach Gänsehaut";"public"
"1035130769858679";"Herr peter der osten ist uns wessis um lången an weitsichtcourage und vaterlandsliebe voraus .";"individual"
"1035171229854633";"Mein Vorschlag Holen wir die Ode an die Freude Beethoven wieder nach Hause wo sie hingehört . Europa ist eh im Arsch und braucht keine Hymne mehr . Dazu schlage ich Text vor Einigkeit und Recht und Freiheit für das Vaterland . Danach lasst uns alle streben brüderlich mit Herz und Hand . Auferstanden aus Ruinen und der Zukunft zugewandt . Laß uns dir zum Guten dienen Deutschland einig Vaterland . Der Vorteil Jeder kennt die Melodie jeder kennt den Text und Ost und West wären endlich auch in der Hymne vereint .";"public"
"1035112806527142";"Ich bin Jesse";"individual"
"1018220278216395";"Ein Bewerbungstraining rechtfertigt also Weiterbildungen abzulehnen . Na dann bleiben sie halt bei der Stütze . Viel Spaß dabei";"individual"
"985458734825883";"Mit wem warst .";"individual"
"985488114822945";"Irre";"public"
"985692834802473";"Ja das stimmt Holger Bommel wird nicht mehr lange dauern versprochen .";"individual"
"985353654836391";"Ist es von heute .";"public"
"989176124454144";"Gibts eigentlich in Deutschland noch etwas wo Pegida nicht dran schuld ist .";"public"
"989452951093128";"Polizei ins Gesicht . Jetzt schrein alle auf sehr viele Menschen wusten das es nicht zuhändeln ist . Die haben ihre Gewalt brutalität und Mentalität mitgebracht . Es wird sich niemand hier eingliedern die Flüchtlinge werden hier ihre Gesetze machen";"public"
"991240157581074";"Jetzt es bei mir garnicht mehr";"public"
"985397318165358";"die relation macht den unterschied . messerstechereien und mord verübt von fachkräften in dieser häufung gab es in dresden deutschlandweit und umgebung früher nicht . pegida hat in dieser hinsicht eine daseinsberechtigung .";"public"
"985365861501837";"Danke Dresden .";"public"
"985358084835948";"Deutschland bleibt deutsch .";"public"
"983004601737963";"Wenn Jemand versucht über mein Grundstück woanders hin zu gelangen und er macht das mit Gewalt indem er über den Zaun geht werde ich auch Gewalt ausüben denn wenn ich bedroht werden wehre ich mich mit den Mitteln die mir zur Verfügung stehen um meine Gesundheit mein Leben und mein Eigentum und Persönlichkeitsrechte zu schützen .";"public"
"989188311119592";"Wen zum Geier interessiert Kanada .";"public"
"991239780914445";"Der Ton geht nicht";"public"
"991241050914318";"Ich hab kein Bild.kein Ton";"public"
"991241024247654";"Freue mich dass wieder so viele Leute gekommen sind . Kann heute leider nicht teilnehmen War aber gestern an der Grenze dabei . War super .";"public"
"991238904247866";"Deutschland erwacht es ist fünf nach zwölf .";"public"
"985473014824455";"Geh spielen . VOLLPFOSTEN .";"individual"
"985395224832234";"Warum gibts denn sowas nicht in Cottbus .";"public"
"985429884828768";"Schade das ich nicht in Dresden bzw. In der Nähe wohne .";"public"
"985366654835091";"Stellvertetend für die mehrere Hundertausend zu Hause stehen in Dresden ca. Patrioten vor der Semperoper . DANKE DAFÜR .";"public"
"991241097580980";"Gibt es beim livestream kein Ton oder funktioniert er nur bei mir nicht .";"public"
"985411028163987";"super weiter so .";"public"
"983239458381144";"die kommen um krieg zu führen . und unsere regierung lädt sie dazu ein . hoffentlich hält ungarn durch .";"public"
"985443878160702";"";"public"
"985422278162862";"Ja leider und es kommt noch dicker";"public"
"991239547581135";"sehr stark .";"public"
"989214624450294";"Richtig so . Diese scheiß RobbenKlopper wollen wir hier auch nicht sehen .";"public"
"991237244248032";"Grüße aus Mainz .";"public"
"985380808167009";"In Dresden wurde Woche eine Frau von Einen Marokkaner Vergewaltigt . Ist auch auf Pegida Seite zu lesen .";"public"
"982966001741823";"Träume weiter Jens Kopp.hier gibt es keine Lösung mehr.selbst in unserem Nest mussten die Supermärkte schon mit Security bewacht werden.die Ausländer hatten Ausgangsverbot als bei uns Stadtfest war.die sind schon so organisiert das sie nur Märkte ohne Video besuchen.kommen rein mit Taschen und gehen raus mit Vollen .";"individual"
"985351608169929";"Livestream für die die nicht dabei sein können .";"public"
"985421314829625";"Die Bundesrepublik sollte auf Dresden schauen dort werden Wege aus der Diktatur gezeigt . Wir brauchen Euch alle ihr Deutschen die ihr Land nicht aufgeben wollt . Je mehr Proteste in ganz Deutschland stattfinden desto schwerer hat es die Lügenpresse ihren Schund zu verbreiten . Die Falschdarstellung der Situation in Deutschland ist momentan eines der Verbrechen die dem Bürger angetan wird . Der Blendeffekt ist immer noch erheblich . Es muss der Punkt erreicht werden wo die Masse der real Deutschen bundesweit nicht mehr länger als Minderheit Pack oder gar Mob wahr genommen werden . Dabei wird Dresden eine Schlüsselposition einnehmen .";"public"
"983172088387881";"Michael Schmidt das sagst du nur dank der Jahrelangen Gehirnwäsche . Ich bin nach ich schulde der Welt einen sch . auf Deutsch gesagt . Warum helfen wir denen nicht in Ihrem Land . So wie in Ländern Brunnen gebaut werden . Die USA konnte in Zeit Länder erobern und Krieg beenden aber jetzt klappt das nicht mehr . Schon mal daran gedacht dass Terroristen mit dem Strom eingeschleust werden . Und das ist keine Fantasie sondern Realität . Sicher wird jeder gerne einem Notleidenden helfen aber viele Menschen reisen durch wirklich Länder mit nur einem Ziel Logie und Unterkunft auf Kosten der Deutschen . leider wahr";"individual"
"991236564248100";"LG . aus NRW auch wir sind bei euch";"public"
"991237107581379";"";"public"
"989302971108126";"Warnt Kanada eigentlich vor Reisen in die USA . Dort kannst du unverhofft beim falsch abbiegen in den Slums laden wo sie dich Lenkrad aus dem Auto schießen .";"public"
"985381421500281";"Dirk Pfeiffer Danke und Morgen steht in der Presse Es werden wieder mehr man zählte Nazi anhänger eine Schande für die Deutschland .";"individual"
"985456511492772";"Das ist ja wieder nur der Anfang .";"public"
"985375781500845";"Tolle Arbeit , Jungs . Steht für Land ein . Genug ist genug . Nein zu Merkel , Nein zu Einwanderern und Nein zur EU . Wir sind Patrioten und keine Feiglinge wie unsere Politiker .";"public"
"985426454829111";"Sind das etwa alles Nazis Angela M.";"individual"
"985352358169854";"Gänsehaut puuuuuuuuuuuuuuuuuurrrrrrrrrrrrrrrr BRAAAAAAAAAAAAAAAAAAAAvOOOOOOOOOOOOOOOOOOOOO .";"public"
"985357981502625";"Maut . .";"public"
"983220088383081";"Das sind keine Flüchtlinge sondern eine Armee .";"public"
"985352308169859";"super";"public"
"985439194827837";"nein patrioten";"public"
"985376111500812";"die Slowakei gruesst alle Teilnehmer wir sind auch mit euch .";"public"
"985366448168445";"Viel Erfolg . An meine Heimat .aus den USA .";"public"
"985368888168201";"Bravo.vielleicht sind wir zum Weihnachtslieder singen richtig viele.ich wünsche es mir so sehr.danke ihr";"public"
"985369101501513";"Weiter so das ist Deutschland .";"public"
"985461114825645";"Minimum ca tausend";"public"
"985355674836189";"Hammer . Ich muss leider arbeiten . Das Mal";"public"
"984692861569137";"Wer Flüchtlingsheime anzündet denen ist nichts heilig";"public"
"985413138163776";"Super Pegida .";"public"
"989283487776741";"Stimmt doch Sozialtouristen .";"public"
"989214634450293";"Wenn mir ein Fingernagel abbricht ist Pegida schuld . Wer auch sonst . Immer Pegida .";"public"
"985354668169623";"Nur .Ironie aus .";"public"
"991237427581347";"ich sage mal danke das es euch gibt Kämpft für unser Land";"group"
"989386511099772";"Hört euch mal das Gequatsche der Grünen im ZDF an Frau Göring hat einen Knall";"public"
"985458258159264";"Robert Tinagl Hallo oberflasche .";"individual"
"989217571116666";"So ein quatsch .";"public"
"985373891501034";"und STARK und";"public"
"985353401503083";"Klasse .";"public"
"983090995062657";"Hallöchen . Hier eine Stellungnahme der Botschaft zu den Geschehnissen . Genau so wie mein Freund es berichtet hat . Wir wissen also dass die Medien lügen";"public"
"985352081503215";"Ich schätze morgen liest man wieder von Rechten .";"public"
"982994448405645";"Und diese Menschen wollen in unser Land";"public"
"985420794829677";"topp";"public"
"985355681502855";"Vorm BUNDESTAG stehen . bringt mehr Aufsehen INTERNATIONAL sowieso";"public"
"983186481719775";"";"public"
"984740701564353";"Wir sind keine Nazis ok . Aber die dürfen uns anspucken und vergewaltigen oder was .";"public"
"989201894451567";"Ich bin sicher kein Unterstützer und Befürworter von PEGIDA aber das Handeslblatt sollte sich an die Tatsachen halten . Es ist eine Mutmaßung dass PEGIDA hier genannt wird obwohl in der Reisewarnung nichts davon steht . So etwas sollte unterlassen werden . Das sollte auch bitte für Berichte von PEGIDA gelten die ich verfolge und auffällig viel Spekulation darin erkenne . Spekulationen sind eben keine Fakten . Das sollten sich alle mal hinter die Ohren schreiben .";"public"
"991237677581322";". .";"public"
"985372974834459";"Ich liebe dieses PACK .";"public"
"985847664786990";"IND nicht mit dir";"individual"
"989212407783849";"Vielleicht sollten Kanada auch darauf hinweisen das jeder Tourist bei seiner Heimreise Asylanten als Werbegeschenk mitbekommt .";"public"
"989413864430370";"Zum Glück werden die refugees jubler von tag zu tag weniger";"public"
"985366441501779";"Super Leute SUPER";"public"
"985392574832499";"Die Staatsmacht hat durchgezählt . Vielecht so . Na ja war Auftrag von Angie .";"public"
"991239330914490";"macht Screenshots und schickt die der Staatspresse . Im Januar beim Toleranzkonzert war der Platz wohl auch voll und da erwähnte die Presse . Leute . sollten sie heute wieder runterrechnen haben sie sich selbst ein Tor geschossen";"public"
"989174717787618";"Es sollte auch davor gewarnt werden dass der Zugverkehr erheblich eingeschränkt ist durch die Flüchtlingstransporte .";"public"
"985418258163264";"Flaschen an Theaterplatz";"public"
"985351404836616";".";"public"
"985460931492330";"Sicher könnten immer mehr sein und das wirds auch . Aber niemals warens nur wie manche schreiben die Bilder sagen eindeutig was andres nämlich viel mehr .";"public"
"985891601449263";"Diese Demos sollten Montags nicht nur in Dresden statt finden sondern in ganz Deutschland gleichzeitig mit Sirenen Klang um eine Uhrzeit . DIE GANZE WELT SOLL ES MITBEKOMMEN . NICHT NUR ÜBER FACEBOOK . Wenn wir Deutschland Montags Abend vom All betrachten leuchtet uns nur ein Licht entgegen . Dresden Pegida Demo .Wenn aber um die Zeit in ganz Deutschland Montags Demonstriert wird dann sieht man vom All aus ein Licht leuchten Unser Deutschland .";"public"
"985380228167067";"Hab ich ja gut geschätzt . war im Dez da und da war es auch so voll passt schon .";"public"
"983153388389751";"Kriegsflüchtlinge welche in Europa mit Steinen auf Polizisten werfen gehören sofort vor ein Schnellgericht gestellt und in ihre Heimat abgeschoben . Dort liegen genug Steine herum welche sich dieses Pack gegenseitig an den Kopf werfen kann .";"public"
"989237464448010";"Marco Kleemann hab gerade Milch wird ab .Oktober teurer .";"individual"
"991238040914619";".geil";"public"
"991236607581429";"Werdet mehr mit jeder Woche . Eines Tages soll man sagen von euch ging der Wandel zum Guten aus als Alles verloren geglaubt war .";"public"
"985365228168567";"Liebe grüße aus Ludwigshafen ihr seid klasse";"group"
"985356564836100";"Bitte wieder Zahlen aus Dresden";"public"
"985375248167565";"Danke aus Sachsen Anhalt . Ich wäre gern dabei .";"public"
"991237490914674";"Woche bin ich auch dabei .";"public"
"989291844442572";"Apropos Reisen";"public"
"985376594834097";"Deutschland wir müssen uns zusammen tun und zeigen das wir die welt macht dind also ob christ oder Moslem steht auf und zeigt das wir uns nicht denn mund uns schlissen lassen also steht auf und das wir sind das volk faust hoch";"public"
"985439351494488";"entschuldigung ich proll zecke habe da wohl was verwechselt";"public"
"989390641099359";"Bin seit Jahren in Canada und keiner von den Canadians die ich kenne hat jemals von PEGIDA gehört";"public"
"985394224832334";"Werte Ina Günther . Sie bejubeln mit Deutschkenntnissen eine Gemeinschaft mit vermeintlich Werten . Ernsthaft . Ich als Christin verzichte nicht nur flehend darauf sondern distanziere mich mit allen Kräften . Ich bete für Sie und um Gottes Vergebung und seine Güte sie vor solchen Abgründen zu bewahren . Mehr kann ich leider nicht für Sie tun . Außer mich in Grund und Boden schämen mit Ihnen in den Topf geworfen zu werden .";"individual"
"991240174247739";"Super . Dresden erinnert mich irgendwie an das Dorf dass nicht erobert werden konnte .";"public"
"982972268407863";"Drauf auf die Schnautze Respekt nach Ungarn";"public"
"991239970914426";"ton ist noch nicht da also kein fehler auf pc suchen";"public"
"985369244834832";"Mega . eine Sensation Respekt an euch .";"group"
"991241594247597";"Weiter so";"public"
"989237954447961";"Pegida hat das doch erst ins Rollen gebracht Pegida und Jetzt auch Mr. Putin versuchtwenigstens was zu erreichen diese medienhaielügenpressen etc wollen den Scheisse nur schön reden .";"public"
"991240810914342";".";"public"
"982978988407191";"Denkt der allen Ernstes dass Du das auf dem Foto bist . D Geil ich kenn Promi D";"individual"
"989211717783918";"Hat mir echt den Tag gerettet . Danke";"public"
"985365824835174";"Bitte denkt an die Vergewaltigte Frauund ruft zu spenden auf damit sie sich Ärztlich behandeln lassen kann Danke .";"public"
"989243831114040";"DAS sollte Kanadiern Sorge bereiten .";"group"
"985458228159267";"Unglaublich . Aber noch zu wenig";"public"
"985378588167231";"Weiter so f.r Deutschland";"public"
"985385791499844";"Dafür braucht man kein Lehrer zu sein . Es reicht auch der Schüler .";"public"
"985433518161738";"Wenn die Niederländer nicht so feige und Feiglinge wären , denn das sind sie nun einmal , dann gäbe es auch solche Demonstrationen . Wir sehen überall in Europa Demonstrationen , in Ländern wie der Slowakei , Ungarn und sogar in einem Land wie Malta .";"public"
"985368528168237";"Immerhin man berichtet über euch im Sachsenspiegel . Hier in berlin wird bärgida totgeschwiegen .";"group"
"989175364454220";"Und vor den Linksextremisten in Leipzig sollte auch explizit gewarnt werden .";"public"
"991236934248063";"ton kommt noch geduld";"public"
"991241697580920";"Sie manipulieren alles";"public"
"985427634828993";"hahahaha das is der hammer";"public"
"989379264433830";"Für das Fuzzies Bildchen auf deinem Profilbild gibts ein Fleisskärtchen . Für die Erwähnung der Zeitung noch eins . Wenn du jetzt noch deinen Namen fehlerfrei kannst darfst du dir Lutscher aus dem Körbchen nehmen .";"individual"
"983305901707833";"Danke Anke . Wie fertig sind sie denn . Wer stolz ist hat nichts anderes . Ich bin stolz . Stolz auf meine Großeltern die dieses Land aufgebaut haben stolz auf meine Eltern die mich wohlerzogen und sicher aufgezogen haben stolz auf Menschen wie Benz Hoffmann Goethe Beckenbauer usw. Den stolz lasse ich mir nicht nehmen . Wenn die Scheisse erstmal in ihrem Vorgarten passiert sie selbst in Gefahr oder Angst geraten isses zwar schon zu spät aber vielleicht machts dann klick . Unsere Heimat steht vor dem Kollaps . Und Deppen wie sie sind mit schuld";"individual"
"985365584835198";".";"public"
"982975815074175";"Anke Schneider die Funktion dieses Systems musst du mal erklären . Und zutreffend dürfte das schon eine Weile nicht mehr sein . Oder hat man uns über die Kosten eines Flüchtlings in Deutschland von Seiten der Politik belogen . Kann ja sein dass eine Unternehmerin da mehr Kenntnisse hat . Und am Rande bemerkt ich bin auf Deutschland stolz . Es ist ein Land und seine Geschichte hat mehr Positives als Negatives auch wenn das manche stört . Nicht stolz kann man auf die Politik sein . Was dann aber eher an den Politikern liegt die teilweise nicht einmal einen Berufsabschluss haben .";"individual"
"983065771731846";"Das nennt man Intifada . Man kann nur sagen , dass die EU dem Iran nachgibt , der jetzt mehr in die Kriegsanstrengungen investiert und den Flüchtlingen klar wird , dass sie fliehen müssen .";"group"
"991240627581027";"Bei der Übertragung fehlt der Ton .";"public"
"989211247783965";"Ich warte auf die Meldung in der BILD Merkel tritt unerwartet zurück . Ihre Entscheidung machte sie sich nicht leicht aber die Ausländerfeindlichen Demos der Pegida Anhänger ließen ihr keine Wahl .";"public"
"985457398159350";"Selber vor Ort .";"public"
"991239774247779";"Ton geht nicht .";"public"
"991240744247682";"Den stream könnt ihr vergessen bricht immer zusammen kein Ton obwohl es angefangen hat";"public"
"985356641502759";"Es werden wieder mehr . Muss leider arbeiten .";"public"
"985381621500261";"Ich bin stolz auf jeden der dabei war .";"public"
"985472741491149";"Bärbel ich spreche fließend Altgermanisch . Wenn du magst können wir mal ein Methorn zusammen trinken dann zeig ich dir wie weit ich Baumstämme werfen kann .";"individual"
"985376128167477";"Deutschland kann stolz auf euch sein .";"public"
"989180161120407";"Hieß es nicht letztens dass Sachsen wieder MEHR Touristen hatte . Hm.ja was denn nun . Medien ihr macht euch mehr und mehr lächerlich .";"group"
"983080535063703";"Kompliment an Ungarns Regierung .";"public"
"985442214827535";"Bild ist meine Religion";"public"
"984693704902386";"Juergen Weidner weißt du überhaupt wer Karl Marx ist . Das ist die ideologisch Seite von euch Rechten . Und komm mir jetzt nicht mit Linksfaschismus oder Kommunismus";"individual"
"983478281690595";"Die leiten den Korridor über Kroatien durch ein Quadratkilometer Minen und Gebiet das noch vom Balkankonflikt stammt .";"public"
"985375988167491";"Es kam gerade wieder in der LügenPresse gerade im Osten Deutschlands ist der Hass gegen Ausländer am stärksten ausgeprägt.ich sage falsch wir Ossis sind diejenigen die eher und öfters den Mund aufmachen und ihre Meinung sagen und nicht mit Scheuklappen durch die Gegend laufen";"public"
"989184671119956";"insbesondere sollte in den Medien vor verblödeten Journalisten der Systemmedien gewarnt werden . Wer auf die hört durch die Realität zu Ansichten kommt sofern er Hirn hat könnte Gehirnschäden erleiden .";"group"
"985509614820795";"Sophie SK";"individual"
"985881528116937";"Den Sachsen muss es schon lassen sie sind immer dabei . Ich sage nur Wahlen und diese kommen bestimmt Leute zeigt es den Politikern.auch ein Ausdruck der Demokratie und Freiheit .";"public"
"990662384305518";"Oh man wieviel Dreck gibt es wirklich in Deutschland . Naja Dreck verschwindet auch irgendwann wieder";"public"
"985368494834907";"Als Ansporn noch Hiobsbotschaft Erdogan hat die Grenzen aufgemacht so dass bis zu Mio. Asylanten in Deutschland einfallen wollen .";"public"
"989183681120055";"Denk ich an Deutschland in der Nacht so bin ich um den Schlaf gebracht seh ich wie meine Hand gezittert wie tief mein Mutterherz erschüttert .";"public"
"989181951120228";"Mir wäre es lieber wenn Syrien Afghanistan Irak Pakistan Albanien und Kosovo vor Reisen nach Ostdeutschland warnen würden .";"public"
"985441104827646";"In Zwickau war in der Woche genug los . Randale vor der Arge mit über Männern aus Eritrea und Albanien und den Tag drauf nur wenige Meter entfernt sind Herrschaften der Herkunft mit Zaunlatten bewaffnet in eine Kita geklettert und haben da Randale gemacht . Und nein das habe ich von Deutschen noch nicht gesehen .";"public"
"985772704794486";"Auch Grüße aus dem Schwabenland schade das ich nicht dabei sein kann . Weiter so ich hoffe das es nooooch mehr werden .";"public"
"985367698168320";"Unser Rechtsstaat ist bedroht . Frauen können sich gemäß dem Bericht nicht mehr sicher in der Nähe von Flüchtlingsheimen fühlen .";"public"
"985684058136684";"Wieviele waren da .";"public"
"985378574833899";"BERLIN ab nach BERLIN .";"public"
"985454804826276";"Es war wieder super .";"public"
"985451991493224";"Die Bilder sehen aber ni wie nur aus das is fakt . Aber wenn man mehr ni sehen will .";"public"
"985375318167558";"Sieht ja Mega aus .wir sind bei euch.grüße aus bawü .";"public"
"985389834832773";"Fehler passieren halt . Dresden heute Abend ist keinergenau richtig .";"public"
"983016681736755";"";"public"
"985439078161182";"alles nazis";"group"
"989448251093598";"";"public"
"985365204835236";"Gibt es heute keinen livestream .";"public"
"991238280914595";"Wann beginnt endlich der Sturm auf Berlin .";"public"
"985353028169787";"ja wenn die Lügenmedien mal richtig zählen und berichten könnten und der Staat aufhören würde seine rechten und links Stänkerer und Provokateure zu schicken dann wäre es noch schöner gell";"public"
"989204931117930";"Lügenpresse was sonst .";"public"
"991240750914348";"Schade das ich nicht da sein kann wegen der arbeit aber bald ist Urlaub und ich bin dabei";"public"
"985365124835244";"Das Volk .";"public"
"991240910914332";"Wit mússen ALLE auf die Straße gehen .";"public"
"991239147581175";"Meldung aus Slowakei Deutsch Menschen kann nicht schlafen Die Situation ist ernst und sehr schlecht für Deutschland . Deutsch Menschen wir schützen Deutschland . Deutschland für die menschen . Wir sagen nein illegal Flüchtlinge aus Syrien und Afrika . In der Slowakei Wir sagen Nein Islam .";"public"
"989276674444089";"Gesch . drauf . ANTIFA sollte als Warnung drauf stehen";"public"
"985356628169427";"Unterschreibt die Amtsenthebung Merkels kopiert den Link der Petition und kopiert diesen auf alle FB Seiten rein . TEILEN .";"public"
"991241034247653";"";"public"
"985473684824388";"Deutschland wird wach .";"public"
"985365761501847";"Livestream aus Leipzig";"public"
"991240110914412";"beim mal hams da die Zeit laufen lassen und das Bild eingefroren";"public"
"989182904453466";"Ich denke mal mehr eine Reiswarnung für den Süden der USA an der Grenze";"public"
"985380091500414";"Welche Frau und wo . Hab nix gelesen . Was istpassiert";"public"
"991237317581358";"Danke Thomas Richter .";"individual"
"983026578402432";"Amel Bajraktarevic Auch so eine Klugscheißerin oder Klugscheißer .";"individual"
"985358221502601";"Wo gibt es in Berlin Demos .";"public"
"985651848139905";"Sat berichtet über lächerliche";"public"
"985408628164227";"Ihr seht es Im OSTEN geht die Sonne auf";"public"
"985366054835151";"Sachsenspiegel eben sagt . Ja genau";"public"
"991238264247930";"Völker der Welt ihr Völker der Welt schaut auf diese Stadt";"public"
"985375671500856";"Es sieht wunderschön aus . Genau wie damals . Weiter so .";"public"
"985453561493067";"Karsta Naumann . genau deswegen dass es auch Gewaltverbrecher gibt sollte man sich erstmal um diese Probleme kümmern statt sich noch mehr von dieser Sorte aus Ländern ins Land zu holen . Es ist auch aus ihren Augen ersichtlich dass unsere Regierung nicht mal mit Gewalttätern fertig wird . Wie soll sie es dann mit vorhersehbar noch mehr Gewalttätern werden . Das gleich gilt für das Problem Arbeitslosigkeit und Odachlosen . Alles Dinge mit denen Regierungen schon immer überfordert waren . Trotzdem holt sich unsere Regierung noch mehr davon ins Land . Das Problem allerdings sind nicht die Massen von Menschen die hierher gelockt werden und natürlich auch kommen wenn sich die Gelegenheit bietet . Das Problem ist unsere Regierung welche genau diese MehrGewalt oder den MehrMangel für Sozial als Kollateralschaden Begleiterscheinung für die Bürger rücksichtslos in Kauf nimmt um ihren Vorteil zu erreichen .";"individual"
"983131901725233";"Europa Europäer .";"public"
"985458794825877";"Karl Schwietzke Denkste der kann lesen .";"individual"
"983212931717130";"Und bitte PRO ASYL alle Aufnehmen die kommen .";"public"
"991240570914366";".";"public"
"985365408168549";"DAAAAAAAANKE SG Dynamo Dresden";"group"
"989187501119673";"du hast mir den Tag gerettet kommentar y";"individual"
"991238067581283";"Viele Grüße aus SH nach Dresden.ihr Rockt .";"group"
"991239930914430";"Wäre so gern dabei .";"public"
"985413288163761";".";"public"
"989457397759350";"";"public"
"985363894835367";"Gibts heute keine Live schalte .";"public"
"989186031119820";"Es dauert nicht mehr lange . Dann wird in der Welt gewarnt nach Deutschland zu reisen . Wegen Terrorgefahr .";"public"
"985520511486372";"Dresden ihr seid einfach nur Spitze";"group"
"989198864451870";"Die Kanadier lassen aber auch so schnell niemanden rein . Was soll das alles .";"public"
"991241610914262";"super .wär auch gern dabei.muss aber arbeiten.grüsse aus bad";"public"
"985352424836514";"Ist das eine Demonstration ? Ich verstehe kein Deutsch";"public"
"989180491120374";"Die Abgasmanipulation geht wohl auf das Konto von PEGIDA oder .";"public"
"991235150914908";"Ist denn überhaupt genug Platz .";"public"
"991240877581002";"Liebe Grüße aus Bayern . Ihr seid Spitze . ich bin wie immer mit dem Herzen bei und mit euch . Lasst euch nicht provozieren .";"group"
"985366454835111";".";"public"
"985694571468966";"Karsta Naumann wieso Leute wie denken immer als rechts . Im ich sage ja auch nicht das alle Christen Kinderschänder sind . Siehe Kirche . Uns beten brauchen sie für mich nicht .";"individual"
"985461328158957";"Aha ok na vielleicht liest man au davon was";"public"
"991236930914730";"";"public"
"985378154833941";"beeindruckend . Viele Grüße aus Österreich .";"public"
"989187127786377";"Am Milch Preis ist pegida noch nicht schuld . Noch";"public"
"991239094247847";"In Gedanken bei Euch . L.G. aus dem Taten Westen Super was ihr da leistet . Region Trier Mosel";"group"
"983016018403488";"Genau das meine ichihr fühlt euch hier angegriffenweil Leute eure Einstellung anzweifelndas ist traurig.und zum Thema Rechtschreibung schon mal was von Autokorrektur gehört . Manche Wörter werden anders ausgelegtals man sie eigtl. schrieb . Najaaber wie denkt ihr wisst allesseit so klug.ihr seit einfach nur Seelen . Ich schäme mich in solchen Momenten wieder Deutsche zu seinja genau für solche Leute.ich klink mich ausihr ertragt die Meinung anderer so oder so nicht .";"group"
"982978891740534";"Die Kämpfen und Randalieren um zu Uns zu kommenda passt doch was nicht .";"public"
"991235044248252";"Viel Erfolg Grüsse aus der Schweiz";"public"
"989444177760672";". und wieder klopperei von unseren";"public"
