"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"876349402403484";"der Arbeitstagentur haben sich gefälligst aus der Politik raus zu halten .";"group";"";"";""
"876312845740473";"der Tod der arm Seele haled B. können nun doch nicht der PegidaAnhängern anlasten werden . AzisRaus. Rufe aus der EGDA Block lassen Anschuldigung der Rechtsextremismus aufweichen . doch der nächster Denunzierungswelle rollen schon heran . demnach werden egida für der abschmelzen der Polkappe verantwortlich machen .";"public";"";"";""
"876404735731284";"Se brauchen leuen . dann sollen se auch ausbilden . unser Jugend haben so kein. chanch.";"public";"";"";""
"876382669066824";"Äh.richtig. Deutschland. W kein -- weil es kein brauchen . wenn der Firma und der Staat zu Faul und zu geizig sein -- so wie früh eigen ECHTES Fachpersonal ausbilden können doch wohl nicht der deutsch Bevölkerung dafür verantwortlich machen werden .";"public";"";"";""
"876646355707122";"Pegida tragen der Schuld für alle . wenn er sich erniedrigen -- rühmen ich ihn -- wenn er sich rühmen -- erniedrigen ich ihn -- und ich widersprechen ihm immer wieder -- bis er begreifen -- dass er ein unbegreiflich ungeheuer ist.vorwärt für uns.es geben uns auch noch .";"public";"";"";""
"876387142399710";"da fragen ich sich doch warum so vieler Fachkräft arbeitslos sein .";"public";"";"";""
"876542995717458";"-- sowas .";"public";"";"";""
"876323939072697";"dann machen weiter damit der sie der auch sicher kapieren .";"public";"";"";""
"876578565713901";"der werden ja lustig werden.";"public";"";"";""
"876382502400174";"der sein auch nur ein Beispiel dafür -- dass es hier eben auch richtig gut ausgebildet fachkräfte geben -- der kein Anstellung finden . ich sein einer von der normal Leute der mit ihr Hände arbeiten und früh kurz nach 4 Uhr aufstehen und auch da geben es genug der Arbeit suchen -- aber eben nur über Zeitarbeitsfirme immer nur kurzzeitig irgendwo unterkommen für viel weniger Geld -- als der Arbeit in Echt bezahlen werden .";"public";"";"";""
"876343295737428";"St doch gut -- wenn nicht so viele kommen da bleiben vielleicht mal was für der deutsche hängen.";"public";"";"";""
"876529349052156";"Pegida sein schuld an aussterben der Dinosaurier .";"public";"";"";""
"876334312404993";"Fachkenntniß . welcher Fachkenntniß haben dieser Migrant . Arabisch sprechen und gut Eselrteit.";"public";"";"";""
"876301512408273";"Deutschland gehen unten . .";"public";"";"";""
"876610722377352";"Pegida sein Dank -- dass der Problem endlich auch in der Medium benennen werden . dass Pegida vielfältig Schuld an alle möglichem tragen sollen -- passen zu verlogen Deologie der gutmensche -- der durch ihr realitätsfern Blauäugigkeit erst der unhaltbar Zustand schaffen haben . Braunschweig und Bree sollen doch genügen -- um der letzter Aiven der Auge zu öffnen . und was machen der Menschenfreunde . Demonstrier gegen Pegida . der werden sich in absehbar Zukunft noch umgucken . ol .";"public";"";"";""
"876603052378119";"Wintercamping haben doch was . Önnt vielleicht als ösungsvorschlag an der Gemeinde weitergereicht werden -- der Asylant zuteilen bekommen -- aber kein Unterbringungsmöglichkeit haben . Wartezeit für Container ca. 12 Jahr . M. Ibanon und in der Türkei müssen ganz Familie in Zelt leben . und sie bekommen kein Geld von der Staat -- wo sie Zuflucht suchen haben . Icht mal genug zu essen oder Leidung .";"public";"";"";""
"876352465736511";"Iegt daran der immer mehr Eute Wach werden.";"public";"";"";""
"876542335717524";"Ha ha -- Fachkräft aus der Auslandund der -- demografisch Wandel ha. ha. -- . mehr Verarsch der Volk gehen nicht mehr . Ha ha. Also --. der schwarze in der Boot sein der Fachkrtäft oder vieleichen sogar Schlüsselarbeitskraft Ha ha . und der demografisch Wandel lässen sich durch Umvolkung aufhalten . . haha -- . glauben der wirklich wir sein blöde . . He -- geben der endlich anderer Tablett oder schicken sie zu ein anderer Psychiater.";"public";"";"";""
"876331435738614";"sehr richtig . man wollen kein Zuwanderung von Diot . sondern von Fachleute -- der in Deutschland was erreichen und beitragen wollen . Eute der sich einbringen -- der Sprache lernen und können wollen -- der nach Deutschland wollen -- weil sie der and mögen . man wollen nicht der Sprachverweigernden -- ungebildeten ntergrationsverweig der nichts können und sogar noch Hilfe brauchen bei ausfüllen der Hartz4 Antrag .";"public";"";"";""
"876593569045734";"der wussten ich schon -- da ich dieser Text kennen . daher werden es mich ja interessieren -- was man in 100 Jahr lesen können -- also was der dann für Lüge verbreiten in der büchern -- der dann unser angeblich Geschichte darstellen sollen . sitzen bestimmen schon einer in sein Kämmerlein und denken sich ein paar Fakt aus -- der dann spät als Wahrheit niedergeschrieben werden .";"public";"";"";""
"876578349047256";"um auf der Menschenunwürdig Ebensbedingung für Geflüchtet in Deutschland aufmerksam zu machen -- haben Geflüchtet beschließen -- der Ampf auf der Theaterplatz nach der Demo heute weiterführen und ein provisorisch Camp aufschlagen . Unterstützen sie . Bringt Schlafsäcke und somatten oder kommen einfach so vorbei um eur Unterstützung zu zeigen .";"public";"";"";""
"876315069073584";"wie wahr .";"public";"";"";""
"876276945744063";"Önnte dieser Bild von der ausländerfeindlich Pegida eventuell von der hiesig Presse gestalten werden sein . was haben der ein antiislamisch Einstellung mit Ausländerfeindlichkeit zu tun . oder sein Vitnames -- der übrigens schon seit Jahrzehnt in Ostdeutschland sein -- Spanier und Nder der radikal Slam zuwenden .";"public";"";"";""
"876276502410774";"wenn hier ordentlich bezahlen werden -- müssn unser Inder nicht auswandern und sich in der jeweilig and integrieren .";"public";"";"";""
"876273012411123";"sie haben noch der SchandeMaas vergessen .";"individual";"";"";""
"876305782407846";"der Arbeitsagentur meinen doch nicht etwa -- dass sie Arbeitsplatz vermitteln . der stecken Million in sinnlos Umschulung -- damit ihr Unde aus der Statitistik fallen -- schieben der Arbeitsvermttlung an der Zeitfirm weiter und zahlen noch dafür . ein gigantisch Wasserkopf der auch dringend ändern werden muss . Ch wissen -- wovon ich schreiben . ein Arbeitslosenwaltungsmolloch der nur Geld verschleuderen und der Wenigste helfen .";"public";"";"";""
"876341492404275";"Icht nur lächerlich -- saugefährlich sein der .";"public";"";"";""
"876337195738038";"wir brauchen kein Fachkräft aus der Ausland wir brauchen ein Staat -- der uns jugendliche zu Fachkraft machen .";"public";"";"";""
"876314345740323";"mein Empfehlung sein Tschechien -- Uruguay -- Argentinien und Australien . ein gut Freund von mir sein 2007 nach Brisbane -- Ordaustrali auswandern . n Deutschland selbstständig -- haben der ständig Problem -- weil der immer für der Dealismus arbeiten haben . dafür aber teils 60 und mehr Stunde der Woche -- haben weder Geld noch Zeit und irgendwann der Schnauze voll davon . n. Australien haben der als klein Icht noch mal anfangen -- weil sein German Examination and Education nicht anerkennen werden . ach ein problemlos Unternehmenswechsel noch ein neu Anfang und jetzt arbeiten der als Administrator für international Orrespondenz . deutsch sein dort nicht so verbreiten und er können es perfekt als deutsche . mittlerweile leben er als angesehen und fleißig Arbeiter gut als in Deutschland als Selbständiger und sein froh -- der Schritt wagen zu haben . er haben auch ein dank der australisch Mentalität groß Freundeskreis und mittlerweile auch der australisch Pass .";"public";"";"";""
"876349595736798";"wir brauchen auch kein Zuwanderung . wir haben in Deutschland schon genug eigen und importiert arbeitslose .";"public";"";"";""
"876592409045850";"Cke . Bin Berlina -- .";"public";"";"";""
"876413062397118";"warum ausgerechnet der Agentur für Arbeit von Fachkraft sprechen können ich nicht nachvollziehen -- achbars Tochter arbeiten bei dieser Agentur mit ein Abschluss FachAbi Mathematik 5 und rechnen jetzt für der arm arbeitslose der Eistung aus . vielleicht mit der Austausch der sogenannter Fachkräft in dieser genannt Agentur anfangen .";"public";"";"";""
"876309355740822";"der haben sie doch echt nen mehr alle .";"public";"";"";""
"876412982397126";"was kriegen bisher nicht schaffen haben -- schaffen nun ein paar deutsch da oben . nämlich uns auszuradieren . ich haben jetzt gern mal ein Zeitmaschine und werden dann in 100 Jahr der Geschichtsbücher lesen wollen um zu sehen -- was der sich für der folgend Generation der Mensch zu Papier bringen haben über dieser Vergangenheit der eben schreiben werden .";"public";"";"";""
"876852539019837";"vorwärts immer -- rückwärts nimm.";"public";"";"";""
"876468605724897";"es sein traurig -- wenn man PEGDA nur auf der unkontrolliert Zuwanderung reduzieren werden .";"public";"";"";""
"876421619062929";"ein ausländisch Facharbeiter brauchen man ja auch kein Facharbeiterlohn zahlen -- sondern 8,50 Mindestlohn.";"public";"";"";""
"876934179011673";"der Arbeitsagentur haben für unser arbeitslose gar kein Zeit mehr . es gehen nur noch um Ausländer . Weiss ich aus erster Hand .";"public";"";"";""
"876303342408090";"dann -- Herr Becker -- schaffen sie AG 1 und AG 2 ab -- verschaffen sie der arbeitslose Arbeit und der Rest -- der dann noch fehlen sollen -- dieser Fachkräft -- sein doch schon hier oder sie holen sich welcher -- aus der Ausland -- wie Vietnam oder Spanien .";"individual";"";"";""
"876313059073785";"an Ende sein Pegida noch Schuld -- wenn man nicht sch . können.";"public";"";"";""
"876689072369517";"Enn ich -- zwecks überqualifizieren und damit zu teuer.";"public";"";"";""
"876836425688115";"Klasse so sollen es in Ausland ankommen . wir brauchen kein fachkräfte aus der Ausland .";"public";"";"";""
"876298439075247";"so sehen ich es ganz genauso .";"public";"";"";""
"876380452400379";"PEGDA sein der neu Feindbild und der Feindbild sein immer schuld . der sein doch bei Russland auch so . und wenn in China ein Sack Reis umfallen -- dann sein auch PEGDA schuld .";"public";"";"";""
"876895599015531";"Herrlich. u Grad von der Arbeitsagentur. muss sowas kommen .";"public";"";"";""
"876307975740960";"ja klar -- vielleicht lohndumpingschädlich .";"public";"";"";""
"876360242402400";"für der erster Mal nicht schlecht . der gerne wollen sich aber nicht trauten werden dann wohl der nächster Mal dabei sein .";"public";"";"";""
"876528579052233";"Nteressanter. Beitrag.";"public";"";"";""
"876290535742704";"na dann wär ja schon viel erreichen.";"public";"";"";""
"876351999069891";"unkontrolliert Masseneinwanderung sein auch schädlich man sehen es an der Pisa Studie . Talien Macht vor dort geben es nur noch ein Ausländer anteil in der lassen von 30 und sehen da der es gehen mit der Bildung nach oben.";"public";"";"";""
"876357029069388";"SOST sein doch immer Putin schuld .";"public";"";"";""
"876316049073486";". kommen her -- vermehren sich wie der Scheisshausflieg und Plünder unser Sozialkasse.";"public";"";"";""
"876302912408133";"der Eindruck in Ausland sein richtig . ein mehr . . der Haus sein voll -- sonst hauen der deutsch Fachkräfteab und dann sein niemand mehr zu bezahlen da . der werden lustig . dann sein der 20 Million Rentner dran -- der mehrheitlich dieser Regierung wählen . dann lachen ich sich auf mein Nsel Tod.";"public";"";"";""
"876320875739670";"Ch sein ein Fachkraft -- aber in mein Beruf musst du noch Geld mitbringen -- selbst dann reichen es nicht . mir reichts dermaßen mit dieser Regierung . Un hängen sich der groß Spinner auch noch rein . da muss man für ein AG1 Antrag noch ein Antrag stellen . der sollen ihr dreckig Fres halten und ihr Arbeit machen -- wofür sie mehr als fürstlich bezahlen werden . Sorry -- aber ich muss kotzen . Ch gehen von 5Million arbeitslose aus -- aber man werden ja nur noch belügen und Betrog von der Dreckspack in Berlin .";"group";"";"";""
"876298855741872";"dann sollen sein mal fragen -- was der Volk wollen .";"public";"";"";""
"876271422411282";"welcher Fachkräft . Fachkraft in Stehle -- Betrüge -- Vergewaltig .";"public";"";"";""
"876293339075757";"M Ausland herrschen der Eindruck vor -- Deutschland wollen kein Einwanderer . wollen wir ja auch nicht -- jedenfalls nicht solcher Fachkräft wie sie bisher hier eingewanderen sein . der sollen erstmal zusehen -- dass sie der deutsch Fachkräft in geregelt Arbeit bekommen -- danach können man weitersehen . der mit ihr ewig Märchen von Fachkräftemangel .";"public";"";"";""
"876353675736390";"hoffentlich .";"public";"";"";""
"876589505712807";"egal wo der auftauchen -- es kommen doch nur Scheiße raus .";"public";"";"";""
"876288869076204";"es kommen doch Jahr für Jahr 200.000 Fachkräft . .";"public";"";"";""
"876580529047038";"zu Glück gibts da kein Baum.";"public";"";"";""
"876272719077819";"der falsch Berichterstattung der Medium über PEGDA sein schädlich . der links grün versifft Medium vermitteln durch ihr Berichterstattung in Ausland der Eindruck der PEGDA bzw. der Anhänger pauschal gegen Ausländer sein .";"public";"";"";""
"876922842346140";"der Ausland haben Recht -- wir wollen kein Einwanderer .";"public";"";"";""
"876304512407973";"dieser sogenannter -- Fachkräfte kommen nicht mit Schleuserboot und in anderweitig Massenzustrom . . dieser sogenannter -- Fachkräfte haben auch in ihr ändern genug Geld -- um sich ein anderer Einreisemöglichkeit zu beschaffen . dieser sogenannter -- Fachkräfte sein mit Sicherheit auch nicht der -- der hier nur Forderung stellen -- klauen -- Gesetz verletzen -- pöpeln . dieser sogenannter -- Fachkräfte sein mit Sicherheit ganz weniger -- der hier wirklich ihr eben normal leben wollen . der werden bald ein ganz bös erwachen geben . und ich hab ehrlich sagen ein wenig Angst -- dass dieser erwachen für uns deutsche böse werden . Ch sein früh nie ausländerfeindlich aber JETZT platzen mir der ragen .";"public";"";"";""
"876275185744239";"der sein doch krank . und dann meckern der -- weil der Eute nicht vermittelbar sein wegen sehr schlecht Sprachkenntnis .";"public";"";"";""
"876649542373470";"der Arbeitsagentur sein schädlich .";"public";"";"";""
"876411812397243";"werden es der unkontrolliert Zuwanderung nicht geben werden es auch PEGDA nicht geben.";"public";"";"";""
"876586575713100";"dann verkriechen sie sich in ihr Atomsicher Bunker und schreien nach der Bundeswehr .";"public";"";"";""
"876630312375393";"Fock Slam.";"public";"";"";""
"876414959063595";"[@LINK]";"public";"public";"";""
"876936559011435";"mal absehen davon -- dass ich Deutschland nicht als Einwanderungsland sehen es sein falsch zu sagen -- Deutschland wllen kein Zuwanderer . aber wir haben bitte gern der richtig . so einfach sein der .";"public";"";"";""
"876556962382728";"alle scheißen wir leiden immer noch.an 1945 und der sein doch Blödsinn.";"public";"";"";""
"876275845744173";"der laufen unter sonstige ..";"public";"";"";""
"876427572395667";"wenn Putin ausnahmsweise einmal nicht schuld sein sollen -- dann sein es PEGDA.";"public";"";"";""
"876313625740395";"wenn du meinst -- bisher werden ich nur von Leute mit Migrationshintergrund mit Waffe bedrohen und fesseln . Tztztz und dieser hier sprechen auch für sich .";"public";"";"";""
"876375725734185";"dazu können ich nur sagen -- der Fachkräft -- also Wirklich -- der aus der Ausland kommen sein Fan von PEGDA . der haben der gleich Problem wofür PEGDA stehen.";"public";"";"";""
"876346152403809";"genau so sein es . Beispiel. Facharbeiter für Schweißtechnik mit gültig Schweißschein in mehrere Verfahren und Berufserfahrung in Maschine und Rohrleitungsbau . ur Angebot von Eihfirme mit Max. 12 Stundenlohn .";"public";"";"";""
"876268342411590";"You cannot sell ancestral Land for Cosmopolitan or Other New Fashion -- Without The consensus -- existing and future Generations . T -- just -- waiste -- people Time and money -- People. Have Better things to do in Life Than having to Protest Against irresponsibel public servants .";"public";"";"";""
"876271965744561";"sollen doch jeder einzelner von der gutmensche ein Flüchtling mit nach Haus nehmen und der Problem sein lösen .";"public";"";"";""
"876383865733371";"XD.";"public";"";"";""
"876361132402311";"Hr sein auch schuld -- wenn Merkel Wodkaflasche nach ein STUDE EER ST .";"public";"";"";""
"876281065743651";"ja -- wenn doch mal der Fachkräft kämen.die -- der Geld von der Arbeitsagentur beziehen -- können kein Fachkräft sein -- denn sonst haben dieser doch ein Arbeitsplatz . oder sein Fachkräft erwünscht -- der dann nicht hier arbeiten -- sondern arbeitslos sein .";"public";"";"";""
"876335922404832";"ganz ehrlich ch finden es gut -- dass in Ausland der Eindruck entstehen -- wir wollen kein Einwanderung . weil ch wills auch nicht . warum auch . warum lösen wir unser demografisch Problem nicht durch ein radikal verbessert Familienpolitik . Wusstet hr -- daß unter der Achso böse Gaddafi in Ybien jeder Hochzeitspaar 50.000 USD als Starthilfe bekommen und der Strom kostenfrei sein . so etwas kriegen wir hier aber nicht hin -- dafür jedoch Waffenexport -- verbilligen UBoote an Srael -- ein sündhaft teuer Migrationsindustrie und Rettungsschirme für Griechenland . wo bleiben der Rettungsschirm für der Zukunft unser Volk .";"public";"";"";""
"876385469066544";"der Arbeitsagentur sein schädlich UD überflüssig . Arbeit vermitteln der jedenfalls kein .";"public";"";"";""
"876297665741991";"was für Fachkräfte .";"public";"";"";""
"876357072402717";"[@LINK]";"public";"public";"";""
"876536235718134";"durch Waffenexport -- auf der ganz Welt -- entstehen erst riegen und risen und der erzeugt Flüchtling . ein Forderung von uns muss der Verbot von solcher Export auf der ganz Welt sein.";"public";"";"";""
"876440372394387";"Abwart .";"public";"";"";""
"876307645740993";"genau -- kennen genug studieren -- der sich von Praktika zu Praktika hangeln und schon über 30 sein . der Firma nutzen der Aus bis zu Umfallen .";"public";"";"";""
"876281072410317";"hören auf der Volk zu belügen und für dumm zu verkaufen . Tausend fahren jeder Woche in der alt Bundesland um zu arbeiten aber es werden von Fachkräftemangel in Osten sprechen . Macht dieser Wahnsinn ein Ende . der Politik laufen aus der Ruder . Frag mich wie lange der Volk noch der Fuß still halten . es sein der blank Wahnsinn .";"public";"";"";""
"876328049072286";"Zuwanderung von qualifiziert Fachkraft -- der nicht noch jahrelang oder Jahrzehnt lang Deutsch lernen müssen und auf der Stand der Technik sein -- so wie es für der Beruf auch fordern werden und Voraussetzung sein und wenn der Stelle nicht mit eigen qualifiziert Arbeitskraft zu Tariflohn belegen werden können . wenn ich nach Amerika Auswandere oder nach Australien oder sonst wo hin -- muss ich Englisch können -- ich muss jeder Teil in mein Beruf auch in der dort herrschend Sprache kennen und Erklär können . wenn ein ehm Bau Maurer der kein Ausbildung achweisen können -- hier als qualifiziert Maurer mir an der Backe reden werden sollen -- dann sein es in mein Auge bedenklich -- genau wie ein qualifiziert Facharzt -- der irgendwo auf n Hinterhof praktizieren haben und kein Ahnung von der modern Medizin haben -- der sollen ich mein eben anvertrauen . werden uns der Wirtschaftsflüchtlinge nicht mit aller Gewallt versuchen werden als Fachkräft zu Verkaufen -- sein es nicht so schlimm wie der der Regierung uns dieser Mensch als Fachkräft Verkaufen möchten . sicher geben es der ein oder anderer der sein Fach kennen -- aber es sein nun mal der wenigster .";"public";"";"";""
"876440732394351";"Ch finden -- es reichen auch langsam mit der Einwanderer . Genug .";"public";"";"";""
"876884819016609";"ganz genau Jutta -- es sein der verkommen herzlos System der 1 und sie bringen selbst uns dazu für der falsch Seite zu kämpfen . Ch sagen es ganz offen -- für groß onzern arbeiten ich nicht . was haben ich davon . 79 Stunde an Fließband für soviel der ich gerade um der rund kommen während sich der Fabrikbesitzer und Aktionär ihr dritter Yacht wo kaufen können . wenn ihr der Scheisse freiwillig Mitmacht sein der eu Problem nicht mit mir .";"individual";"";"";""
"876284275743330";"der Arbeitsagentur sollen ganz klein Brötchen backen . dieser Herrschaft sein nicht mal in der age -- alt deutsch arbeitslose mit gut Ausbildung wieder in Ohn und Brot zu vermitteln . der wollen der dann mit der Heerschar zumeist ungebildet Zuwanderer schaffen -- der noch nicht mal der deutsch Sprache beherrschen . der dafür sorgen -- dass der Ohndumping in dieser and noch weiter voranschreiten . Ch können es nicht begreifen -- dass der arbeitend Bevölkerung in Deutschland sich immer weiter ausbeut lässn .";"public";"";"";""
"876363285735429";"wenn auch nur ein einizg deswegen weniger kommt.dann haben es sich lohnen und nun schreien wieder . Deutschland sollen schön bunt sein -- der machen Spaß und Bombenstimmung -- wie in Braunschwaich und Bremen .";"public";"";"";""
"876277232410701";"CHA ST. GERADE E. SAC RES. UMGEFAE . schuld. Pegida .";"public";"";"";""
"876557925715965";"H.";"public";"";"";""
"876513512387073";"D -- Wahlhelfer sein mir zu stressig . all der Unmeng von Wahlzettel mit reuzch nach zu orrigieren der der CDU und SPD ein Dorn in Auge sein . ein -- ich möchten ein ehrlich Mensch bleiben . aber ein Umschulung bei Jobcenter als Ölscheich oder so etwas Ähnliches in dieser Art -- der können ich sich vorstellen aber leider fehlen der Jobcenter wie immer der ohlen . D.";"individual";"";"";""
"876349682403456";"[@LINK]";"public";"public";"";""
"876283412410083";"wenn in der Zukunft immer mehr Arbeit von Roboter und Computer verrichten werden -- haben sich der Thema Zuwanderung von Fachkraft erledigen . außerdem -- von welcher Fachkraft sein der Rede -- achtschichtschloss oder so . man brauchen nur in unser näste zu schauen -- dann sehen man welcher Fachkräft aus der Ausland zu uns stoßen . mit welcher Ausbildung kommen viele zu uns . mit ein Gesellenbrief -- der es in Ausland nicht geben . mit irgendwelcher dubios Papier welcher mit ein Artoffelstempel besiegeln sein . Mmer nur rein nach Deutschland -- ihr -- der mühselig und beladen sein .";"public";"";"";""
"876425859062505";"Inksverblödende Propaganda dann sollen doch der Außenministerium doch mal sein Arbeit machen und in Ausland darauf hinweisen -- dass es in Deutschland noch möglich sein -- der Recht auf Meinungsäußerung wahrnehmen und der Eute -- der an PEGDADemonstratione teilnehmen -- lediglich genau dieser Recht friedlich in Anspruch nehmen -- jedoch von staatlich finanziell unterstützt Chaote massiv daran hindern werden . hier haben doch niemand etwas gegen jung Spanier -- talien oder auch Portugiese -- der hier ihr Ausbildung machen wollen . der einzig Hindernis sein doch bislang -- dass es dieser and nicht auf der Reihe bekommen -- der riesig Achfrage zu koordinieren . der sein doch kein Geheimnis . Ch wundern mich immer wieder darüber -- dass der meister euten nicht in der Age sein -- 1 und 1 zusammenzuzählen und sich neben der Staatsmedium zu informieren -- was in dieser and wirklich abgeht .";"public";"";"";""
"876396139065477";"aller Versuch PEGDA leise zu stellen sein scheitern . es werden jetzt mit alle politisch Macht vesuchen der Sinn der Bewegung zu diffamieren . Omisch der Mensch der sich in gepanzert Fahrzeug von Sicherheitspersonal herumgefahren und von Polizist schutzen Wuerde -- wollen wissen wie der wahr eben auf der Stras sein . es sein kaum zu glauben der dieser selber Mensch haben sich folgend Eid verschworen ch Schwöre -- dass ich mein Raft der wohle der deutsch Volk widmen -- sein utzen mehren -- Schaden von ihm wenden -- der Grundgesetz und der Gesetz der Bund wahren und verteidigen -- mein Pflicht gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werden . so wahr mir Gott helfen .";"public";"";"";""
"876327089072382";"deutsche werden weniger -- dafür. Deutschland Bunter . man können wohl alle schönreden ein Schande .";"public";"";"";""
"876382049066886";"wenn du richich lesen Hättest -- ich haben nur der schreiben -- Beitrag Rolf Hartung. mein Frau erhalten auch nur 700 Euro Rente . so viel erhalten ein EUbeamter an Tag als Spesen -- auch wenn er nicht arbeiten an Heimreisetag . der sein der Problem -- nämlich der sich der Politiker maßlos bedienen . und dann versuchen mal zu verstehen was 600.000 Ausländer kosten der normalerweise abgelehen sein und weiterhin in Deutschland leben . wogegen ich meinen der es 3 Million sein . mit Wachschutz -- Anwalt -- Betreuer -- Rechtsanwalt und Dolmetscher sein der minestens 10 Milliarde Euro . wenn man dann noch sagen werden der jeder in der Rentenkasse einzahlen muss und jeder Versichert sein -- können wir dann der Argetur für Arbeit abschaffen und auch der Rankenkasse abschaffen auser der AO der dann der Rentenversicherung unterstehen . Erspannis minestens 40 Milliarde. Euro . der Rentenkasse können alle machen Verwaltung . dann sein ein bedingungslos Gundeinkommen von 1200 Euro möglich und wer arbeiten -- haben ein Anspruch von 1600 Euro etto . Verdinst man aber nur der Minestlohn -- werden es einfach aufstocken . so einfach gehen der ohne Streit .. wenn man der wollen .";"individual";"";"";""
"876315005740257";"-- the German fliegen . T Looks substantial -- Robust -- beautiful . German Should. be flying their. Flag with Pride -- not Embarrassment or Fear . Plan -- attending a PEGDA march when visit Germany and wollen be. flying Both the German and British flag -- as we are in This Together -- United .";"public";"";"";""
"876300795741678";"wenn man der ügenpresse glauben -- dann können man der Eindruck bekommen .";"public";"";"";""
"876538005717957";"wir wollen kein Mensch -- der der schnell Geld wollen und ihr Volk in Stich lassen.";"public";"";"";""
"876363719068719";"hauptsach Stunde brauchen um der richtig Bild zu finden.";"public";"";"";""
"876381335733624";"DE BA ST. SEHR. SCHÄDCH.";"public";"";"";""
"876528492385575";"dass der nicht schon längst verbreiten werden -- wundern mich schon lang .";"public";"";"";""
"876320892406335";"was der ARGE seit Jahrzehnt sein heimisch Bürger antun -- sein schädlich .";"public";"";"";""
"876602582378166";"der bekommen sie mit der Smartphone als Begrüssungsgeschenk.";"public";"";"";""
"876319729073118";"genau der Eindruck sein richtig . richtig Fachkräft brauchen kein Arbeitsagentur . der sein ja schon mit der deutsche überfordern.";"public";"";"";""
"876862805685477";"der stimmen .";"public";"";"";""
"876270045744753";"der allerdreistester sein der Satz der deutsche werden weniger -- aber dafür bunt Merke der eigentlich noch was . der sein doch mutwillig Ausrottung der deutsche . Ichts anderer .";"public";"";"";""
"876270882411336";"es sollen lieber eigen Fachkräft ausbilden werden -- anstatt der billig Fachkräft aus der Ausland vorzuschieben . mal bissel mehr Geld in der Bildungspolitik als in der Asylpolitik -- und schon geben es auch mit deutsch Fachkraft ein Zukunft .";"public";"";"";""
"876360742402350";"ochmal sehr geehrt deutsch Politiker -- der ihr -- glauben der -- Volk für dumm verkaufen zu können Asylbewerber sein kein Zuwanderer -- sondern Person welcher für ein bestimmt Zeit Schutz vor Verfolgung suchen . Zuwandere ziehen es genau deswegen nicht nach Deutschland -- weil der Öhne hier zu gering sein und der Abgabe zu hoch sein . 6 setzen ihr Politikpfeifen .";"group";"";"";""
"876399749065116";"Ch daxhen der Agentur für Arbeit sein dazu da Mensch und der lebensläufe zu verwalten . n Arbeit haben der doch noch nie ein bringen .";"public";"";"";""
"877270148978076";"wenn man solcher ügen hören . als ich jung sein vor ca 50 Jahr und ein eu Job suchen -- hören man an Telefon von Zukünftijen Boss -- kannen du an Montag um 7 Uhr anfangen . und heute -- da muss ein schon froh sein -- wenn er nach 200 Bewerbung mal ein Einladung zu ein Vorstellungsgespräch erhalten . wohin wollen der Ndustrie wachsen -- bis der letzter Grashalm zubetoniertisen und der letzter Baum jefällt sein .";"public";"";"";""
"876293452409079";"da dürfen jetzt jeder mit Verwis auf Pegida von eigen versagen ablenken .";"public";"";"";""
"876289925742765";"es sein einfach lächerlich.";"public";"";"";""
"876629992375425";"der wissen doch garnicht -- was Arbeit heißen .";"public";"";"";""
"876588289046262";"man richten sich schon mal häuslich ein . was sein passieren -- wenn deutsch oder sogar pegida beschliessen werden der Theaterplatz zu besetzen .";"public";"";"";""
"876355599069531";"und der Hälfte der anwesend werden noch dazu von Arbeitgeber gezwungenD. sein ja nicht der erster Mal.";"public";"";"";""
"876433029061788";"Wenn denn helfen . Pegida täglich .";"public";"";"";""
"876441339060957";"ja -- der alt türkisch Mann sein auch einsam bei uns in Rankenhaus -- dank der Pflege sein Brut -- sterben .";"public";"";"";""
"876442315727526";"Ch warten auf ein Aussage unser Politiker -- dass Pegida von Putin steuern werden .";"public";"";"";""
"876283329076758";"von was für Fachkraft reden der hier . von der Salafist . denFrauenverbrennern . der Totschläger . der Einbrecherbande . DenFrauenvergewaltigern . der Messerstecher . der . der werden mich jetzt schon mal interessieren .";"public";"";"";""
"876297125742045";"der ganz Politik sein für deutsch Volk schädlich .";"public";"";"";""
"876287889076302";"genau -- jetzt haben wir der Salat . der Fachkräft der lesen können -- lesen jetzt -- dass der hier doch kein Schlaraffenland sein und überlegen jetzt noch ob sie der 37 Jahreseinkomm pro Ase an der Schlepper Zahl wollen .";"public";"";"";""
"876299969075094";"Fachkräft ja -- Schmarotzer nein -- sein doch ganz einfach . Ultur haben wir selbst -- Religionsfaschist brauchen wir nicht . Amel und Eseltreiber brauchen wir auch nicht . der Fachkräfte gehen dahin -- wo man vernünftig Geld für vernünftig Arbeit bekommen .";"public";"";"";""
"876295842408840";"welcher Fachkräfte --.";"public";"";"";""
"876304525741305";"der is Lachhaft und primitiv ausgerechnet der ey. da sein kaum Kompetenz an Werk überwigend 2jahr eingestellt billigkräfte der der Bevölkerung der Hilfe verweigern und gesetzeswiderig handeln aber migranen der arsch vergolden selber kein Fachwissen an Start aber aufmucken und wie so n dummes Gör auf anderer zeigen der hingegen EMADEM schaden oder sich dran bereichern Achflash . also der Artikel werden bei mir in Kalender als Witz der Tag makieren. Ol.";"public";"";"";""
