"id";"description";"TAR"
"1035462149825541";"auf grund der ereignisse in köln und hamburg ist es um so wichtiger das es genauso weiter gemacht wird y.";"public"
"1038805842824505";"jan hendrik jürgensen mach mich nicht wahnsinnig jetzt wo die kanzlerin auf dem absatz umgedreht ist und sagte das sind keine einzelfälle .";"individual"
"1035136023191487";"der bürgerkrieg wird kommen.scheint unvermeidbar.wenn sich nicht bald alle vereinigen und ihre stichelnden gegeneinander beenden dann haben wir verloren";"public"
"1035108629860893";"german defence league nicht norwegenflagge .";"public"
"1035101293194960";"danke aus dem rheinland .";"public"
"1043595955678827";"das hat zwar nichts mit dem thema zu tun aber ich will das ihr über die pläne europas bescheid wisst wäre auch lieb wenn ihr das teilt und weiter verbreitet denn das wird geplant denn so schrecklich könnte die zukunft aller frauen und männer in europa bald aussehen . januar um sarkozy fordert jeder maß mindestens einen neger rassenehe bald zwang i mixed race partners will bei enforcedwer den film noch nicht gesehen hat dies thema wird auch beherrschen french pres . sarkozy what ist tue galt the mal ist tue international rate marriage . there ist so chice it ist an obligation . if teere ist so volunteering für trist den state muss tage measures so enorme ich we muss hangel und bis ist hol wie change .";"public"
"1035134359858320";"karl heid was für ein blödsinn .";"individual"
"1036872459684510";"imke dellerthelmke toll dich .";"individual"
"1035359756502447";"";"public"
"1038620316176391";"raus aus europa .";"group"
"1035106663194423";"danke danke danke";"public"
"1035132136525209";"weiter so .";"public"
"1035191833185906";"im westen ist schnarchalarm los oder besser gesagt es ist wichtiger was andere von mir denken . oder lieber über feuerwerk und schnee aufregen . sorgen haben wir hier nicht .";"public"
"1038649322840157";"an herrn kronsbein , wenn fahne im logo , bitte nicht von einem regimechange sprechen danke";"individual"
"1038715902833499";"herr khan , das ist ganz einfach zu beantworten die frau merkel unternimmt alles um sich für den friedensnobelpreis und den posten der unogeneralsekretärin zu verschwörungstheorie oft";"individual"
"1035151933189896";"nein habe ich nicht weil ich bin immernoch mensch . auch wenn ich in linie auch auf deutschland schauen ist mir kein mensch egal welche wegen religionen oder machthabereien sterben . wenn sie der meinung sind dass dies der weg ist auf was warten sie . sie haben doch das equitment . es gibt unter muslimen unterschiede , wenn sie mal mittendrin statt nur dabei wären dann würden sie vielleicht verstehen was ich meine ich bin zwar kein freund der religion , aber auch kein feind der menschheit . naja . ihnen viel erfolg mit ihrem equitment .";"individual"
"1038641149507641";"einhellig verlangen jetzt spitzenpolitiker die bestrafung der täter des sexmobs von köln , hamburg , stuttgart und bielefeld mit der härte unserer gesetze . fast klingt es als hätte das bundeskanzleramt sprechblasen ausgegeben";"public"
"1038721049499651";"hier hausen die meisten auch in buden die sich ein gereicht leisten kann.modernisieren , renovieren alles bezahlbar und wenn erstmals die briten weg sind gibt hier in der stadt ew wohnraum für ca . zusätzlich .";"public"
"1035112469860509";"das ist nicht schade sondern bitter , denn es geht uns alle an . und ich bin so wütend über den westen ich komme aus kiel und würde fast alles machen nur um endlich die ignoranten hier im westen wach zu rütteln etc .";"public"
"1035120973192992";"ihr werdet nichts ändern solange ihr nur mit demonstrieren weiter macht .";"group"
"1035113899860366";"ihr seid einfach die , danke danke .";"group"
"1043591192345970";"nur können unsere medien das wieder nutzen um pegida in misskredit bei einigen bürgern zu bringen denn immer wenn eine anzeige erstattet wird gegen die die keine willkommen mentalität haben wird das in den medien als negativ presse genutzt";"public"
"1038634119508344";"wie .";"public"
"1035184499853306";"hallo . entschuldigung , ich spreche kein deutsch . , habt ihr erfolg oder nichts . immer mehr migranten auf straßen . ohne waffe herumzulaufen ist gefährlich . und warum wendet eure polizei keine gewalt gegen migranten an .";"group"
"1035405009831255";"bundestag stürmen.laut gg haben wir die flicht das zu tun";"public"
"1038624159509340";"nicht nur in österreich ist die lage von tag zu tag immer bedrohlicher auch hier in doitschelandistan will das merkelregime die islamisierung gegen alle widerstände durchboxen . es wird zeit für einen regimechange . ja . wir können das";"public"
"1038805222824567";"naja , könnten ja einzelfälle sein";"public"
"1035617159810040";"dann aber auch einen abstecher nach grimmitschau .";"public"
"1035152546523168";"viele grüße nach sachsen und danke für das was ihr jeden montag auf die straße bringt wir gehen am . erstmalig in paderborn , prov . westfalen , auf die straße .";"group"
"1035637153141374";"wir hatten besuch aus münchen . das ehepaar war erstmals in ihrem leben auf einer demo . ihnen blieben die münder offen als wir gestern abend bei pegida auf dem theaterplatz standen und die anhörten den söhnen sowie deren bekanntenkreisen wird authentisch berichtet was in dresden möglich ist aber in münchen eben nicht .";"public"
"1018217584883331";"und wir sind hier auf den seiten von pegida . erzählen sie ihren müll doch woanders";"individual"
"1035107593194330";"zählt ihr eigentlich noch";"group"
"1035137076524715";"nein";"public"
"1035477253157364";"macht weiter macht weiter vielleicht kapieren bald mehr menschen , dass ihr in euren forderungen so recht habt.distanziert euch nur aktiv gegen gewalt . macht klar dass eure bewegung nichts mit ausländerfeindlichkeit zu tun hat seht was in köln und großstädten los ist .";"group"
"1035099153195174";"super , dresden zeigt wies geht frau merkel , die kapitänin deutschlands , lässt das boot deutschland in einer irrfahrt leck laufen , öffnet die schotten , springt von bord und schreit tschüss , ihr schafft das schon die folgen ihrer einwanderungspolitik werden wir und unsere kindeskinder ausbaden müssen sie nicht.die kosten der migration sind exorbitant und werden sich für lange zeit manifestieren ein großteil der flüchtlinge wird bei dem qualifikationsstand auf eine alimentierung bis zum lebensende angewiesen sein bisher verursacht ein migrant eine unterdeckung von . euro inkl gut europäer , ostasiaten . wir importieren uns gerade millionenfach genau die gruppe ins land , welche europaweit die sozial , und integrationsbilanz aufweist dass dies nicht ohne folgen für jeden einzelnen von uns bleibt ist nicht von der hand zu weisen es sollte sich jeder bewegt sein dass die rente immer ein generationsvertrag ist deshalb löst eine migration nicht das problem in deutschland , sondern schafft ein problem . die kraft bzw stärke eines landes , macht neben den rahmenbedingungen , immer der pool und das potential an gut menschen aus gerade im hochtechnologiezeitalter . deutschland besitzt keine rohstoffe , wir haben nur köpfe . wenn das potential an migrantengruppen aus schichten wächst hat dies auch auswirkungen auf die konkurrenz , und wettbewerbsfähigkeit deutschlands auf uns alle.deshalb nützt es nichts ein halb haus mit mietern zu füllen ohne auf die referenzen dieser zu achten wenn neumieter nicht gewillt oder in der lage sind sich am erhalt der substanz des hauses zu beteiligen , wird dieses schnell zur ruine zerfallen.dem problem der entwicklung in deutschland mit einer zuwanderung entgegenzutreten ist der weg.wir benötigen eine , migrationspolitik und keine wie";"public"
"1035112603193829";"kannst dir mal angucken das ist finde ich noch schlimmer";"individual"
"1035119576526465";"bis zum ergebnis schleicht es erstmals vor sich hin mit der pegida aber es wird der zeitpunkt kommen wo es dann heilst die umfragen sagten anderes voraus dann stehen die deppen die diese gefälscht haben ziemlich blöd da . man versuchte natürlich im vorfeld mit umfragen eine gesamtmeinung zu verbreiten was die dann aber nicht zugeben können bei der wahl werden sich der ein oder andere bestimmt blöd gucken . das passiert wenn die realität verdrängt wird . so , jetzt noch zwei .";"public"
"1038628736175549";"falls bericht stimmt so ist dies ein problem . allerdings ist die aussage , die wären zurückgewiesen worden weil sie kein asylrecht hätten falsch ob ein asylsuchender ein recht auf einen aufenthaltstitel hat oder nicht kann man nur in einem asylverfahren feststellen das ist nicht so einfach weil es viele aufenthaltstitel gibt und man die situation eines menschen nicht an seiner nasenspitze ablesen kann snowden würde in deutschland möglicherweise auch asyl bekommen obwohl er usamerikaner ist richtig dürfte in diesem fall eine zurückweisung nach dubliniii sein deutschland ist nicht asylzuständig , sondern möglicherweise österreich oder slowenien . auch das ist nicht so simpel wie es manche darstellen keineswegs ist das ersteinreiseland automatisch zuständig";"public"
"1038630116175411";"es gibt aber noch kastrationzangen";"public"
"1038714722833617";"eine frage aus neugier glauben sie wirklich dass die merkel regierung die islamisierung gegen alle widerstände durchsetzen möchte und wenn ja auf grund vorteile für sich selbst";"individual"
"1035811819790574";"hans joachim ich hoffe wir können euch in zeit befreien";"individual"
"1035362819835474";"tek warum verteidigen die männer ihr land nicht und türmen mit sack und pack.ist das nicht irgendwie fahnenfluch .";"public"
"1038656262839463";"bei uns in der statt gibt es keine die jünger als fahre sind und alles sammelt hier vor sich hin und die wohnungs gesellschaften tun einen scheißdreck für uns . aber für flüchtige wird hier schon gebaut , reihenhäuser mit warten . ich könnte kotzen . lieber denen ein zu tickt bezahlen und aufpassen das der ja in die richtig fährt";"public"
"1035117356526687";"danke dresden ich beneide euch um gemeinschaftlichkeit und euren zusammenhalt.und stehe in gedanken euch bei";"group"
"1035359029835853";"danke dresden .und nicht aufgeben bis die deppen in berlin aufwachen und sich fürs volk einsetzen siehe köln und hamburg .";"group"
"1036656696372753";"wirklich gänsehaut .";"public"
"1035143686524054";"wir müssen dort hin .";"group"
"1038622526176170";"hab gehört dass tierabwehrspray und teleskopschläger ganz gut helfen sollen .";"public"
"1035130936525329";"nich quatschen .mitmachen .";"public"
"1035354283169661";"im westen denken viele genau wie ihr , aber sie trauen es sich nicht offen zu sagen macht weiter so du ich wäre gern bei euch .";"group"
"1035188753186214";"";"public"
"1043600112345078";"super rede tatjana und";"individual"
"1035477629823993";"lieber efe zehir es werden mehr und mehr du denkst der rest schläft aber das sieht nur so aus";"individual"
"1043594319012324";"durchhalten , aufdecken nicht unterkriegen lassen";"public"
"1035100573195032";"super , was ihr jede woche auf die beine stellt ihr seid einfach spitzen";"group"
"1035160236522399";"pisser";"group"
"1035122473192842";"unterstützung aus polen .";"public"
"1035125003192589";"auch in bawü brauchen wir euch .";"group"
"1038638092841280";"asyl hin oder her wo bleibt unsere menschenwürde .";"public"
"1035143499857406";"blablacar.de oder auch";"public"
"1035126816525741";"";"public"
"1035149799856776";"danke dresden .";"group"
"1035105096527913";"ihr seit einfach spitze";"group"
"1035130733192016";"ich glaube dass ihr hier mutiger seid als wir im westen . wir werden seit jahren von rotgrün regiert und ein teil der leute lassen sich manipulieren oder interessieren sich nicht für politik . außerdem ist presse und fernsehen gleichgeschaltet und es wird gegen pegida gehetzt ist hier eine demo von euch , kommen gleich hunderte angebe gegendemonstranten mit solchen plakaten wie deutschland halt maul . das sagt alles";"group"
"1035606129811143";"macht weiter unser widerstand muss gehört werden .";"group"
"1035397626498660";"und ab zum kölnerhauptbahnhof da gibt was zu tun .";"public"
"1035498646488558";"macht mal was und kämpft für unsere sache";"public"
"1035565826481840";"grüße an dresden und weiter so schade das es so etwas nur bei euch im osten gibt .";"group"
"1035397799831976";"super . sehr stark wer ist denn eigentlich die sängerin .";"public"
"1035140229857733";"danke dresden grüße aus dietzenbach";"group"
"1035544743150615";"in köln geht ab und ihr kommt immer nur mit dresden . anscheinend wird der osten immer nur für sich denken";"group"
"1035628929808863";"rock n roll .";"public"
"1036344533070636";"sorry . ich will echt keine meinigen unterdrücken aber es kann nicht sein das jemand der nochmal in deutschland lebt die zeit solche dass und hetzenden bringt d das ist auch echt ich böse gemeint aber fakten gehen nun mal über meinugen . patriotismus hin oder her jeder mensch hat das recht auf leben und es sollte jeden in deuschland völlig egal sein nur einen bruchteil seines guthabens für menschen in not zu investieren um auch ihnen ein leben zu ermöglichen würde gern mal paar hartzer in lybien , afghanistan oder im irak sehen xd";"public"
"1035138106524612";"wieviele leute stehen heute vor dem dom , nach den silvestervorfall .";"public"
"1035101093194980";"wir müssen alle gemeinsam diesen wahnsinn bekämpfen";"public"
"1038624842842605";"ja all hab ich den ausländer bonus .";"public"
"1035153503189739";"war mit dem herzen bei euch mußte mich heute um meine eltern kümmern bis demnächst";"group"
"1038622009509555";"";"public"
"1035180843187005";"hab gerade festgestellt das es sich besser singen lädt wenn man die beiden zeiler vertauscht . ftp";"public"
"1035135299858226";"danke pegida . ihr steht auch für uns dort draußen .";"group"
"1035102369861519";"da stehen sie die patrioten . danke dresden . lasst euch nicht entmutigen";"group"
"1035641639807592";"wegner";"individual"
"1035162659855490";"stimmt das könnten auch lauter sonderschüler sein du";"public"
"1038974089474347";"stefan eder lies das";"individual"
"1038923519479404";"deutschland hat die grenzen für diese menschen aus nordafrika da offensichtlich kein asylrecht besteht bereits dicht gemacht kann das wahr sein .";"public"
"1035143016524121";"dann organisiere was bei dir in der gegend menschenskind . wie mich kommentare aufregend mensch leute wir müssen in massen überall in deutschland friedlich auf die straßen , nicht nur in dresden . pegida in dresden wird euch das demonstrieren für unser land nicht abnehmen jeder maß mit ran überall bitte dies als kritik nehmen ist nicht böse gemeint";"public"
"1035124343192655";"es muss was passieren aber was . wie will man was ändern was muss passieren da gibt es bestimmt einige möglichkeiten , aber am ende ist die zukunft unserer kinder gefährdet ich halte nichts von der religion und denke dass man heutzutage keine religion braucht um ein mensch zu sein früher waren es und eventuell notwendig ich muss aber nicht gläubig sein um zu wissen dass klauen oder eine straftat und nicht akzeptabel ist";"public"
"1035102176528205";"völker der welt ihr völker der welt schaut auf diese stadt";"public"
"1035119489859807";"der wahnsinn .";"public"
"1035139989857757";"einfach gänsehaut";"public"
"1035130769858679";"herr cetera der kosten ist uns wessen um an weitsicht , courage und vaterlandsliebe voraus";"individual"
"1035171229854633";"mein vorschlag holen wir die ode an die freude beethoven wieder nach hause , wo sie hingehört europa ist eh im arsch , und braucht keine hymne mehr dazu schlage ich text vor einigkeit und recht und freiheit für das vaterland . danach lasst uns alle streben brüderlich mit herz und hand . auferstanden aus ruinen und der zukunft zugewandt laß uns dir zum dienen deutschland , einig vaterland . der vorteil jeder kennt die melodie , jeder kennt den text , und ost und west wären endlich auch in der hymne vereint";"public"
"1035112806527142";"ich bin jesse";"individual"
"1018220278216395";"ein bewerbungstraining rechtfertigt also weiterbildungen abzulehnen na dann bleiben sie halt bei der stütze . viel spaß dabei";"individual"
"985458734825883";"mit wem warst";"individual"
"985488114822945";"irre";"public"
"985692834802473";"ja das stimmt holger bommel , wird nicht mehr lange dauernd versprochen du";"individual"
"985353654836391";"ist es von heute .";"public"
"989176124454144";"gibts eigentlich in deutschland noch etwas wo pegida nicht dran schuld ist";"public"
"989452951093128";"polizei ins gesicht . jetzt schreit alle auf sehr viele menschen wussten das es nicht zuhanden ist die haben ihre gewalt brutalität und mentalität mitgebracht es wird sich niemand hier eingliedern die flüchtlinge werden hier ihre gesetze machen";"public"
"991240157581074";"jetzt es bei mir gereicht mehr";"public"
"985397318165358";"die relativ macht den unterschied messerstechereien und morde verübt von fachkräften , in dieser häufig gab es in diesen deutschlandweit und umgeben früher nicht pegida hat in dieser hinsieht eine daseinsberechtigung .";"public"
"985365861501837";"danke dresden .";"public"
"985358084835948";"deutschland bleibt deutsch .";"public"
"983004601737963";"wenn jemand versucht über mein grundstück woanders hin zu gelangen und er macht das mit gewalt , indem er über den zaun geht werde ich auch gewalt ausüben denn wenn ich bedroht werden wehre ich mich mit den mitteln , die mir zur verfügung stehen um meine gesundheit , mein leben und mein eigentum und persönlichkeitsrechte zu schützen";"public"
"989188311119592";"wen zum geier interessiert kanada .";"public"
"991239780914445";"der ton geht nicht";"public"
"991241050914318";"ich hab kein bild.kein ton";"public"
"991241024247654";"freue mich dass wieder so viele leute gekommen sind.kann heute leider nicht teilnehmen war aber gestern an der grenze dabei war super";"public"
"991238904247866";"deutschland erwacht es ist fünf nach zwölf .";"public"
"985473014824455";"geh spielen.vollpfosten .";"individual"
"985395224832234";"warum gibt denn was nicht in cottbus .";"public"
"985429884828768";"schade das ich nicht in bzw in der nähe wohnen";"public"
"985366654835091";"stellvertetend für die mehrere hundertausend zu hause stehen in dresden ca. patrioten vor der semperoper . danke dafür .";"public"
"991241097580980";"gibt es beim livestream kein ton , oder funktioniert er nur bei mir nicht";"public"
"985411028163987";"super weiter so .";"public"
"983239458381144";"die kommen um krieg zu führen . und unsere regieren lädt sie dazu ein . hoffentlich hält ungarn durch .";"public"
"985443878160702";"";"public"
"985422278162862";"ja leider und es kommt noch dicker";"public"
"991239547581135";"sehr stark .";"public"
"989214624450294";"richtig so . diese robbenklopper wollen wir hier auch nicht sehen";"public"
"991237244248032";"grüße aus mainz du";"public"
"985380808167009";"in dresden wurde woche eine frau von einen marokkaner vergewaltigt . ist auch auf pegida seite zu lesen du";"public"
"982966001741823";"träume weiter jens kopp.hier gibt es keine lösung mehr.selbst in unserem nest mussten die supermärkte schon mit security bewacht ausländer hatten ausgangsverbot , als bei uns stadtfest war.die sind schon so organisiert das sie nur märkte ohne video besuchen.kommen rein mit taschen und gehen raus mit vollen .";"individual"
"985351608169929";"livestream für die die nicht dabei sein können";"public"
"985421314829625";"die bundesrepublik sollte auf schauen dort werden wege aus der diktatur gezeigt wir brauchen euch alle ihr deutschen , die ihr land nicht aufgeben wollte je mehr proteste in ganz deutschland stattfinden desto schwerer hat es die lügenpresse ihren schund zu verbreiten die permanent falschdarstellung der situation in deutschland ist momentan eines der verbrechen die dem bürger angetan wird der blendeffekt ist immer noch erheblich es muss der punkt erreicht werden wo die masse der real deutschen bundesweit nicht mehr länger als minderheit , pack oder gar mob wahr genommen werden dabei wird dresden eine schlüsselposition einnehmen";"public"
"983172088387881";"michael schmidt das sagst du nur dank der gehirnwäsche . ich bin nach geboren ich schulde der welt einen sch . auf deutsch gesagt warum helfen wir denen nicht in ihrem land . so wie in ländern brunnen gebaut werden die usa konnte in zeit länder erobern und krieg beenden aber jetzt klappt das nicht mehr schon mal daran gedacht dass potentieller terroristen mit dem strom eingeschleust werden und das ist keine fantasie , sondern realität . sicher wird jeder gerne einem helfen aber viele menschen reisen durch wirklich länder mit nur einem ziel , logie und unterkunft auf kosten der deutschen . leider wahr";"individual"
"991236564248100";"lg . aus nrw , auch wir sind bei euch";"public"
"991237107581379";"";"public"
"989302971108126";"warnt kanada eigentlich vor reisen in die usa . dort kannst du unverhofft beim falsch abbiegen in den slums laden wo sie dich hinterm lenkrad aus dem auto schießen";"public"
"985381421500281";"dirk pfeiffer danke und morgen steht in der presse es werden wieder mehr man zählte nazi anhängen eine schande für die deutschland .";"individual"
"985456511492772";"das ist ja wieder nur der anfang .";"public"
"985375781500845";"arbeit , jungs . steht für euer land ein . genug ist genug . nein zu merkel , nein zu einwanderern und nein zur eu . wir sind patrioten und keine feiglinge wie unsere politiker .";"public"
"985426454829111";"sind das etwa alles nazis , angela m.";"individual"
"985352358169854";"gänsehaut puuuuuuuuuuuuuuuuuurrrrrrrrrrrrrrrr braaaaaaaaaaaaaaaaaaaavooooooooooooooooooooo .";"public"
"985357981502625";"maut . .";"public"
"983220088383081";"das sind keine flüchtlinge , sondern eine armee .";"public"
"985352308169859";"super";"public"
"985439194827837";"nein patrioten";"public"
"985376111500812";"die slowakei presst alle teilnehmer , wir sind auch mit euch";"public"
"985366448168445";"viel erfolg . an meine heimat .aus den usa .";"public"
"985368888168201";"bravo.vielleicht sind wir zum weihnachtslieder singen richtig viele.ich wünsche es mir so sehr.danke ihr";"public"
"985369101501513";"weiter so das ist deutschland .";"public"
"985461114825645";"minimum ca tausend";"public"
"985355674836189";"hammer . ich muss leider arbeiten . das mal";"public"
"984692861569137";"wer flüchtlingsheime anzündet denen ist nichts heilig";"public"
"985413138163776";"super pegida .";"public"
"989283487776741";"stimmt doch sozialtouristen .";"public"
"989214634450293";"wenn mir ein fingernagel abbricht ist pegida schuld . wer auch sonst . immer pegida . du";"public"
"985354668169623";"nur .ironie aus .";"public"
"991237427581347";"ich sage mal danke das es euch gibt kämpft für unser land";"group"
"989386511099772";"hört euch mal das gequatsche der grünen im zdf an , frau göring hat einen knall";"public"
"985458258159264";"robert tinagl hallo oberflasche .";"individual"
"989217571116666";"so ein quatscht";"public"
"985373891501034";"und stark und";"public"
"985353401503083";"klasse du";"public"
"983090995062657";"hallöchen . hier eine stellungnahme der botschaft zu den geschehnissen . genau so wie mein freund es berichtet hat wir wissen also dass die medien lügen";"public"
"985352081503215";"ich schätze morgen liest man wieder von du";"public"
"982994448405645";"und diese menschen wollen in unser land";"public"
"985420794829677";"topp";"public"
"985355681502855";"vorm bundestag stehen . bringt mehr aufsehen international sowieso";"public"
"983186481719775";"";"public"
"984740701564353";"wir sind keine nazis , ob aber die dürfen uns anspucken und vergewaltigen oder was";"public"
"989201894451567";"ich bin sicher kein unterstützer und befürworter von pegida , aber das handeslblatt sollte sich an die tatsachen halten es ist eine mutmaßung , dass pegida hier genannt wird obwohl in der reisewarnung nichts davon steht so etwas sollte unterlassen werden das sollte auch bitte für berichte von pegida gelten die ich verfolge und auffällig viel spekulation darin spekulationen sind eben keine fakten . das sollten sich alle mal hinter die ohren schreiben";"public"
"991237677581322";". .";"public"
"985372974834459";"ich liebe dieses pack .";"public"
"985847664786990";"[ @ind ] nicht mit dir";"individual"
"989212407783849";"vielleicht sollten kanada auch darauf hinweisen das jeder tourist bei seiner heimreise asylanten als werbegeschenk mitbekommt .";"public"
"989413864430370";"zum glück werden die welche juble von mag zu mag weniger";"public"
"985366441501779";"super leute , super";"public"
"985392574832499";"die staatsmacht hat durchgezählt . vielecht so . na ja war auftrag von angie .";"public"
"991239330914490";"macht screenshots und schickt die der staatspresse . im januar beim toleranzkonzert war der platz wohl auch voll und da erwähnte die presse . leute . sollten sie heute wieder runterrechnen haben sie sich selbst ein tor geschossen";"public"
"989174717787618";"es sollte auch davor gewarnt werden dass der zugverkehr erheblich eingeschränkt ist durch die flüchtlingstransporte .";"public"
"985418258163264";"flaschen an theaterplatz";"public"
"985351404836616";".";"public"
"985460931492330";"sicher könnten immer mehr sein und das wird auch aber niemals waren nur wie manche schreiben die bilder sagen eindeutig was andres nämlich viel mehr .";"public"
"985891601449263";"diese demos sollten montags nicht nur in dresden statt finden sondern in ganz deutschland gleichzeitig mit sirenen klang um eine uhrzeit.die welt soll es mitbekommen du nicht nur über facebook . wenn wir deutschland , montags abend vom all betrachten leuchtet uns nur ein licht entgegen pegida demo .wenn aber um die zeit in ganz deutschland montags demonstriert wird dann sieht man vom all aus ein licht leuchten unser deutschland .";"public"
"985380228167067";"hab ich ja gut geschätzt du war im dez da und da war es auch so voll , passt schon .";"public"
"983153388389751";"kriegsflüchtlinge welche in europa mit steinen auf polizisten werfen gehören sofort vor ein schnellgericht gestellt und in ihre heimat abgeschoben . dort liegen genug steine herum welche sich dieses pack gegenseitig an den kopf werfen kann";"public"
"989237464448010";"marco kleemann hab gerade gelesen milch wird ab .oktober teurer";"individual"
"991238040914619";".geil";"public"
"991236607581429";"werdet mehr mit jeder woche . eines tages soll man sagen von euch ging der wandel zum aus als alles verloren geglaubt war";"public"
"985365228168567";"grüße aus ludwigshafen , ihr seid klasse";"group"
"985356564836100";"bitte wieder zahlen aus";"public"
"985375248167565";"danke aus sachsen anhalt . ich wäre gern dabei";"public"
"991237490914674";"woche bin ich auch dabei .";"public"
"989291844442572";"apropos reisen";"public"
"985376594834097";"deutschland wir müssen uns zusammen tun und zeigen das wir die weit macht sind also ob schreist oder moslem steht auf und zeigt das wir uns nicht denn und uns schlissen lassen also steht auf und das wir sind das voll fast hoch";"public"
"985439351494488";"entschuldigung , ich roll decke habe da wohl was verwechselt";"public"
"989390641099359";"bin seit jahren in canada und keiner von den canadians die ich kenne hat jemals von pegida gehört";"public"
"985394224832334";"werte ina günther . sie bejubeln mit deutschkenntnissen eine gemeinschaft mit vermeintlich werten . ernsthaft . ich als christin verzichte nicht nur flehend darauf sondern distanziere mich mit allen kräften . ich bete für sie und ihresgleichen um vergebung und seine güte , sie vor solchen abgründen zu bewahren . mehr kann ich leider nicht für sie tun . außer mich in grund und boden schämen mit ihnen in den topf geworfen zu werden .";"individual"
"991240174247739";"super.dresden erinnert mich irgendwie an das dorf , dass nicht erobert werden konnte";"public"
"982972268407863";"drauf auf die schnautze respekt nach ungarn";"public"
"991239970914426";"von ist noch nicht da also kein fehlen auf pi suchen";"public"
"985369244834832";"mega . eine sensation , respekt an euch .";"group"
"991241594247597";"weiter so";"public"
"989237954447961";"pegida hat das doch erst ins rollen gebracht pegida und jetzt auch mr . putin versuchtwenigstens was zu erreichen diese medienhaie , lügenpressen etc wollen den scheisse nur schön reden . du";"public"
"991240810914342";".";"public"
"982978988407191";"denkt der allen ernstes , dass du das auf dem foto bist d geil , ich wenn den promi d";"individual"
"989211717783918";"hat mir echt den tag gerettet.danke";"public"
"985365824835174";"bitte denkt an die frau , und ruft zu spenden auf damit sie sich ärztlich behandeln lassen kann danke du";"public"
"989243831114040";"das sollte kanadiern sorge bereiten";"group"
"985458228159267";"unglaublich . aber noch zu wenig";"public"
"985378588167231";"weiter so für deutschland";"public"
"985385791499844";"dafür braucht man kein lehrer zu sein es reicht auch der schüler .";"public"
"985433518161738";"wenn die niederländer keine feiglinge wären denn das sind sie , gäbe es auch bei uns solche demonstrationen . wir sehen überall in europa demonstrationen , in ländern wie der slowakei , ungarn und sogar in einem land wie malta .";"public"
"985368528168237";"immerhin man berichtet über euch im sachsenspiegel . hier in bereit wird bärgida totgeschwiegen";"group"
"989175364454220";"und vor den linksextremisten in leipzig sollte auch explizit gewarnt werden";"public"
"991236934248063";"ton kommt noch geduld";"public"
"991241697580920";"sie manipulieren alles";"public"
"985427634828993";"hahahaha das is der hammer";"public"
"989379264433830";"für das fuzzies welcome bildchen auf deinem profilbild gibt ein fleisskärtchen . für die erwähnung der blöd zeitung noch eins wenn du jetzt noch namen fehlerfrei kannst darfst du dir den lutscher aus dem nehmen";"individual"
"983305901707833";"danke anke . wie fertig sind sie denn wer stolz ist hat nichts ich bin stolz stolz auf meine großeltern die dieses land aufgebaut haben stolz auf meine eltern die mich wohlerzogen und sicher aufgezogen haben stolz auf menschen wie benz , hoffmann , goethe , beckenbauer usw. den stolz lasse ich mir nicht nehmen wenn die scheisse erstmals in ihrem vorgarten passiert sie selbst in gefahr oder angst geraten dieses zwar schon zu spät aber vielleicht macht dann klickt unsere heimat steht vor dem kollaps . und deppen wie sie sind mit schuld";"individual"
"985365584835198";".";"public"
"982975815074175";"anke schneider die funktion dieses systems musst du mal erklären und zutreffend dürfte das schon eine weile nicht mehr sein oder hat man uns über die kosten eines flüchtlings in deutschland von seiten der politik belogen kann ja sein dass eine unternehmerin da mehr kenntnisse hat und am rande bemerkt ich bin auf deutschland stolz es ist ein land und seine geschichte hat mehr als auch wenn das manche stört . nicht stolz kann man auf die politik sein was dann aber eher an den politikern liegt die teilweise nicht einmal einen berufsabschluss haben";"individual"
"983065771731846";"das nennt man intifada . man kann nur sagen , dass die eu dem iran nachgibt , der jetzt mehr in die kriegsanstrengungen investiert und den flüchtlingen klar wird , dass sie fliehen müssen .";"group"
"991240627581027";"bei der übertragung fehlt der ton .";"public"
"989211247783965";"ich warte auf die meldung in der bild , , merkel tritt unerwartet zurück ihre entscheidung machte sie sich nicht leicht aber die demos der pegida anhänger ließen ihr keine wahl . du";"public"
"985457398159350";"selber vor ort .";"public"
"991239774247779";"ton geht nicht du";"public"
"991240744247682";"den streng könnt ihr vergessen bricht immer zusammen kein ton obwohl es angefangen hat";"public"
"985356641502759";"es werden wieder mehr muss leider arbeiten";"public"
"985381621500261";"ich bin stolz auf jeden der dabei war .";"public"
"985472741491149";"bärbel , ich spreche fließend altgermanisch . wenn du magst können wir mal ein methorn zusammen trinken dann zeig ich dir wie weit ich baumstämme werfen kann";"individual"
"985376128167477";"deutschland kann stolz auf euch sein du";"public"
"989180161120407";"hieß es nicht letztens dass sachsen wieder mehr touristen hatte hm.ja was denn nun medien , ihr macht euch mehr und mehr lächerlich";"group"
"983080535063703";"kompliment an ungarns regierung .";"public"
"985442214827535";"bild ist meine religion";"public"
"984693704902386";"weidner , weißt du überhaupt wer karl marx ist das ist die ideologisch seite von euch rechten . und komm mir jetzt nicht mit linksfaschismus oder kommunismus";"individual"
"983478281690595";"die leiten den korridor über kroatien durch ein quadratkilometer krosses minen und gebiet das noch vom balkankonflikt stammt .";"public"
